hit_distance_sc,launch_speed,launch_angle
120.08,45.73088958426464,31
107.92,46.759052302190426,25
106.096,42.020563254358514,30
135.888,50.42467590523022,24
121.29599999999999,46.93786320965579,26
124.944,48.81537773804202,34
122.208,47.34018775145284,33
111.264,45.41797049620026,32
134.368,48.1001341081806,23
128.896,49.26240500670541,34
115.52,47.38489047831918,29
117.344,48.05543138131426,26
134.064,48.18953956191327,28
122.816,46.66964684845776,27
114.608,43.94278050961108,26
107.312,42.95932051855163,37
105.792,44.97094322753688,39
121.6,46.17791685292803,35
120.99199999999999,45.86499776486365,30
111.872,45.19445686186857,26
135.888,52.52570406794814,20
123.11999999999999,48.18953956191327,26
120.08,47.56370138578453,27
126.16,48.54716137684398,24
126.768,48.94948591864104,18
130.72,49.21770227983907,24
116.128,47.74251229324989,33
117.648,46.04380867232901,34
120.99199999999999,46.446133214126064,34
123.42399999999999,48.27894501564595,31
128.288,47.0719713902548,23
117.03999999999999,46.84845775592311,33
131.024,49.84354045596781,24
123.42399999999999,45.86499776486365,27
114.91199999999999,46.93786320965579,23
111.264,46.2673223066607,40
115.824,48.59186410371033,27
118.56,47.42959320518551,35
115.216,44.74742959320518,30
114.0,45.14975413500223,29
121.904,46.71434957532409,28
115.824,46.84845775592311,26
121.6,46.93786320965579,25
105.184,41.93115780062583,32
127.984,48.9047831917747,26
124.944,46.40143048725972,27
112.48,44.032185963343764,26
120.99199999999999,46.22261957979437,29
109.44,44.34510505140813,27
114.304,45.55207867679928,23
119.16799999999999,44.74742959320518,35
109.744,43.227536879749664,25
134.368,48.54716137684398,23
121.29599999999999,47.16137684398748,25
117.344,44.74742959320518,33
127.072,48.63656683057666,25
117.648,45.6861868573983,31
110.65599999999999,41.752346893160485,31
122.512,47.20607957085382,29
100.624,43.80867232901207,21
112.48,44.0768886902101,26
116.128,45.82029503799732,38
124.032,47.69780956638355,21
100.928,43.316942333482345,29
124.336,46.71434957532409,27
124.64,46.71434957532409,29
127.984,49.4859186410371,36
122.512,48.50245864997765,33
117.952,46.17791685292803,27
126.464,46.759052302190426,23
124.944,45.596781403665624,31
118.256,46.35672776039338,31
119.776,52.48100134108181,22
122.512,45.41797049620026,30
117.344,46.446133214126064,24
124.032,48.45775592311131,22
121.6,45.86499776486365,31
103.664,50.87170317389361,45
120.384,47.0719713902548,36
120.384,50.06705409029951,21
108.52799999999999,42.64640143048726,32
119.16799999999999,45.37326776933393,25
103.056,45.77559231113098,44
127.984,46.759052302190426,25
117.952,44.83683504693786,33
131.936,48.99418864550737,33
119.16799999999999,45.999105945462674,36
106.39999999999999,41.48413053196245,33
124.944,46.759052302190426,25
127.984,49.39651318730442,23
115.52,47.47429593205185,23
113.696,46.17791685292803,27
113.392,45.86499776486365,39
127.37599999999999,48.41305319624497,30
107.312,46.89316048278945,21
104.576,45.596781403665624,45
117.952,43.674564148413054,32
119.472,46.13321412606169,35
105.792,44.83683504693786,38
120.688,45.41797049620026,24
123.728,49.530621367903436,27
118.256,45.01564595440322,27
111.872,49.08359409924005,24
131.024,49.35181046043809,23
128.896,47.16137684398748,31
118.56,47.74251229324989,42
125.24799999999999,49.7094322753688,25
120.99199999999999,48.1001341081806,27
125.24799999999999,46.35672776039338,30
122.816,44.792132320071524,26
127.67999999999999,46.446133214126064,27
110.96,43.62986142154671,32
124.944,46.71434957532409,28
130.112,49.66472954850246,24
123.11999999999999,46.53553866785874,27
109.136,44.12159141707644,37
125.856,46.2673223066607,27
122.512,47.16137684398748,29
122.208,46.58024139472508,31
125.856,46.40143048725972,29
126.768,47.2954850245865,23
133.456,48.59186410371033,31
120.384,46.98256593652212,28
119.472,46.759052302190426,29
131.632,46.446133214126064,34
126.464,50.06705409029951,26
133.456,47.11667411712114,33
109.744,46.35672776039338,22
124.64,48.010728654447924,27
114.0,46.98256593652212,23
114.0,45.37326776933393,24
127.072,46.22261957979437,24
117.648,46.93786320965579,26
141.05599999999998,50.60348681269557,31
137.408,44.97094322753688,28
120.688,45.90970049172999,31
124.336,46.98256593652212,35
125.55199999999999,47.02726866338847,23
123.11999999999999,45.19445686186857,26
127.984,46.803755029056774,21
135.28,48.50245864997765,28
137.10399999999998,49.44121591417076,26
125.856,45.239159588734914,30
106.096,43.36164506034868,39
114.0,43.227536879749664,28
122.816,48.41305319624497,27
113.696,45.6861868573983,39
127.072,47.8766204738489,30
125.24799999999999,47.51899865891819,38
106.704,45.32856504246759,36
114.304,45.06034868126955,32
106.096,43.227536879749664,39
124.64,46.89316048278945,24
121.904,44.30040232454179,26
127.37599999999999,48.010728654447924,30
127.984,47.92132320071524,29
122.512,47.47429593205185,26
116.128,43.36164506034868,29
125.856,47.34018775145284,27
123.11999999999999,45.14975413500223,29
109.744,43.674564148413054,34
119.776,47.38489047831918,26
118.56,45.19445686186857,27
114.0,45.46267322306661,29
119.16799999999999,45.73088958426464,36
133.152,48.323647742512286,30
124.64,45.73088958426464,31
131.936,48.45775592311131,25
129.504,48.72597228430934,33
131.328,47.34018775145284,25
109.44,42.78050961108627,39
126.768,46.66964684845776,33
109.744,45.41797049620026,22
119.776,48.63656683057666,25
127.984,47.51899865891819,31
124.64,46.759052302190426,33
126.768,47.0719713902548,23
126.464,46.53553866785874,33
113.696,42.51229324988824,35
